MRR,Date,XcoordGPS,YcoordGPS,ColMethod,variable,NumMoz,relSite
4,2015-04-16T00:00:00Z,-4.473452,11.233761,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473408,11.233975,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473075,11.233937,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.47266,11.23385,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472588,11.233627,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472472,11.233753,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.47203,11.233836,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472673,11.233934,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.474028,11.234112,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.475207,11.234151,Pot ,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473039,11.234023,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472908,11.233667,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472856,11.233057,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473154,11.232724,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473423,11.232595,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473382,11.230987,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.473044,11.232331,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472643,11.232932,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.471018,11.231499,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472072,11.233686,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472327,11.233632,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472536,11.233614,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472642,11.234019,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472909,11.235338,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472834,11.235938,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472203,11.235703000000001,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.472128,11.235082,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.469194,11.233476,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.470341,11.233662,PSC,Green.M,0,B
4,2015-04-16T00:00:00Z,-4.470717,11.233927,PSC,Green.M,0,B
4,2015-04-09T00:00:00Z,-4.473319,11.234028,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.473152,11.233864,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.473168,11.233787,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.473371,11.233755,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.473449,11.233894,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472851,11.23367,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472833,11.233605,Swarm,Red.M,1,C
4,2015-04-09T00:00:00Z,-4.472595,11.233051,Swarm,Red.M,1,C
4,2015-04-09T00:00:00Z,-4.473257,11.232662,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472725,11.230079,Swarm,Red.M,2,C
4,2015-04-09T00:00:00Z,-4.472695,11.232622,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472518,11.232477,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.471899,11.232395,Swarm,Red.M,1,C
4,2015-04-09T00:00:00Z,-4.471722,11.232577,Swarm,Red.M,2,C
4,2015-04-09T00:00:00Z,-4.471444,11.232586,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.4705260000000004,11.231022,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.47276,11.233868,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472642,11.233989,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472713,11.235139,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472779,11.235327,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.471991,11.235290000000001,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.472021,11.235014,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.471163,11.234155,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.471267,11.234234,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.469248,11.233343,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.469325,11.233527,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.46994,11.233528,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.470166,11.233463,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.470416,11.233591,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.470292,11.23353,Swarm,Red.M,0,C
4,2015-04-09T00:00:00Z,-4.470768,11.233707,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472759,11.234547,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472698,11.234981,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47293,11.235514,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472831,11.236372,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472,11.235561,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471098,11.234161,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.469409,11.234852,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470068,11.233545,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47057,11.233915,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47072,11.233632,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471386,11.233184,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471116,11.231977,Pot ,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.469984,11.230968,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471392,11.231332,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47243,11.232581,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472912,11.232764,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47331,11.232743,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473011,11.232982,Pot ,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.473378,11.230884,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472605,11.230098,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472846,11.23381,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.4731,11.233695,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473452,11.233761,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473408,11.233975,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473075,11.233937,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47266,11.23385,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472588,11.233627,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472472,11.233753,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47203,11.233836,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472673,11.233934,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.474028,11.234112,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.475207,11.234151,Pot ,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473415,11.233687,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472996,11.233727,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472705,11.233437,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472892,11.233181,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472944,11.232974,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473148,11.232648,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473382,11.230987,PSC,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.47307,11.232553,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472404,11.232734,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471093,11.231601,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470733,11.231959,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471003,11.232403,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472071,11.233857,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472576,11.233668,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472808,11.236066,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472273,11.235668,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471888,11.235309,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470271,11.233484,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470717,11.233927,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470585,11.234152,PSC,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473273,11.233932,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473168,11.233787,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473371,11.233755,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.473449,11.233894,Swarm,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.472824,11.233602,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47292,11.233524,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472688,11.233229,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472725,11.230079,Swarm,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.472695,11.232622,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472518,11.232477,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471722,11.232577,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.471683,11.232457,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470864,11.231514,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472081,11.233738,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472171,11.233716,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472619,11.233705,Swarm,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.47276,11.233868,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472642,11.233989,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472639,11.234494,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472779,11.235327,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.472979,11.236016,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.47194,11.235222,Swarm,Red.M,1,C
4,2015-04-10T00:00:00Z,-4.46994,11.233528,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470416,11.233591,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470292,11.23353,Swarm,Red.M,0,C
4,2015-04-10T00:00:00Z,-4.470809,11.233964,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472759,11.234547,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472698,11.234981,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47293,11.235514,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472831,11.236372,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472,11.235561,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471098,11.234161,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.469409,11.234852,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470068,11.233545,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47057,11.233915,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47072,11.233632,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471386,11.233184,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471116,11.231977,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.469984,11.230968,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471392,11.231332,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47243,11.232581,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472912,11.232764,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47331,11.232743,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473011,11.232982,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473378,11.230884,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472605,11.230098,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472846,11.23381,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.4731,11.233695,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473452,11.233761,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473408,11.233975,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473075,11.233937,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47266,11.23385,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472588,11.233627,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472472,11.233753,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47203,11.233836,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472673,11.233934,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.474028,11.234112,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.475207,11.234151,Pot ,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473125,11.234052,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473407,11.232653000000001,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473241,11.23064,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.4726,11.230013,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472901,11.232842,PSC,Red.M,1,C
4,2015-04-11T00:00:00Z,-4.472591,11.232727,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47185,11.23246,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470922,11.232071,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471102,11.232577,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472377,11.233646,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472996,11.236115,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472596,11.235537,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471162,11.234162,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471019,11.234747,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.469194,11.233476,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.469795,11.233471,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470585,11.234152,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470692,11.233676,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471422,11.23328,PSC,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473273,11.233932,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473073,11.233944,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.4732,11.233861,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473449,11.233894,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473521,11.233873000000001,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.473011,11.233606,Swarm,Red.M,1,C
4,2015-04-11T00:00:00Z,-4.472873,11.233781,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47292,11.233524,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472833,11.233605,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472715,11.230124,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472973,11.232738,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472518,11.232477,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472165,11.232632,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471722,11.232577,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471444,11.232586,Swarm,Red.M,1,C
4,2015-04-11T00:00:00Z,-4.471077,11.232515,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472171,11.233716,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.47276,11.233868,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472642,11.233989,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472602,11.233881,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472639,11.234494,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472713,11.235139,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.4719,11.235290000000001,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.472097,11.234812,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.471163,11.234155,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.46994,11.233528,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470154,11.233433,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470402,11.233612,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470416,11.233591,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.470292,11.23353,Swarm,Red.M,0,C
4,2015-04-11T00:00:00Z,-4.4708,11.233757,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472759,11.234547,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472698,11.234981,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47293,11.235514,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472831,11.236372,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472,11.235561,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471098,11.234161,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.469409,11.234852,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.470068,11.233545,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47057,11.233915,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47072,11.233632,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471386,11.233184,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471116,11.231977,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.469984,11.230968,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471392,11.231332,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47243,11.232581,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472912,11.232764,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47331,11.232743,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473011,11.232982,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473378,11.230884,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472605,11.230098,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472846,11.23381,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.4731,11.233695,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473452,11.233761,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473408,11.233975,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473075,11.233937,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47266,11.23385,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472588,11.233627,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472472,11.233753,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47203,11.233836,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472673,11.233934,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.474028,11.234112,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.475207,11.234151,Pot ,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472956,11.233989,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473482,11.233696,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473158,11.233784,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472826,11.23386,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472705,11.233437,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473001,11.233167,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473154,11.232724,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473148,11.232648,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472603,11.23013,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472871,11.230654,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473145,11.232355,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471505,11.232527,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.470551,11.231451,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47083,11.231964,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472071,11.233857,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472576,11.233668,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472687,11.233826,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472699,11.235143,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.470341,11.233662,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.470822,11.233805,PSC,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473322,11.234014,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473273,11.233932,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473168,11.233787,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.473428,11.233649,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47334,11.232727,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472725,11.230079,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472719,11.230202,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472698,11.230083,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472765,11.230073,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472317,11.23252,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471965,11.232493,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471722,11.232577,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471444,11.232586,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472171,11.233716,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47276,11.233868,Swarm,Red.M,1,C
4,2015-04-12T00:00:00Z,-4.472642,11.233989,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472602,11.233881,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472713,11.235139,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472779,11.235327,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472534,11.235728,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.47194,11.235222,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472196,11.23518,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.472097,11.234812,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.471163,11.234155,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.46994,11.233528,Swarm,Red.M,0,C
4,2015-04-12T00:00:00Z,-4.470402,11.233612,Swarm,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472759,11.234547,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472698,11.234981,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47293,11.235514,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472831,11.236372,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472,11.235561,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.471098,11.234161,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.469409,11.234852,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.470068,11.233545,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47057,11.233915,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47072,11.233632,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.471386,11.233184,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.471116,11.231977,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.469984,11.230968,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.471392,11.231332,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47243,11.232581,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472912,11.232764,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47331,11.232743,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.473011,11.232982,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.473378,11.230884,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472605,11.230098,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472846,11.23381,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.4731,11.233695,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.473452,11.233761,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.473408,11.233975,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.473075,11.233937,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47266,11.23385,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472588,11.233627,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472472,11.233753,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47203,11.233836,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472673,11.233934,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.474028,11.234112,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.475207,11.234151,Pot ,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.47331,11.233881,PSC,Red.M,0,C
4,2015-04-13T00:00:00Z,-4.472941,11.233604,PSC,Red.M,0,C
